from_node,to_node,distance_m,road_type,max_speed_kmh,oneway
3742418071,10264384033,47.62,secondary,60,1
10264384033,3742418074,16.46,secondary,60,1
3742418074,3742418075,12.94,secondary,60,1
3742418075,3742418073,23.13,secondary,60,1
267249967,267249968,9.25,secondary,60,0
267249968,267249967,9.25,secondary,60,0
267249968,267249969,9.24,secondary,60,0
267249969,267249968,9.24,secondary,60,0
267249969,3742556270,9.24,secondary,60,0
3742556270,267249969,9.24,secondary,60,0
3742556270,10264328244,6.48,secondary,60,0
10264328244,3742556270,6.48,secondary,60,0
10264328244,5977448436,2.77,secondary,60,0
5977448436,10264328244,2.77,secondary,60,0
5977448436,267249954,9.25,secondary,60,0
267249954,5977448436,9.25,secondary,60,0
267249954,5977448432,6.87,secondary,60,0
5977448432,267249954,6.87,secondary,60,0
5977448432,267249955,6.88,secondary,60,0
267249955,5977448432,6.88,secondary,60,0
267249964,3742418050,12.94,secondary,60,1
3742418050,12246292750,5.75,secondary,60,1
12246292750,7429323040,31.86,secondary,60,1
7429323040,7429323052,21.79,secondary,60,1
7429323052,10255011718,13.40,secondary,60,1
10255011718,7135635375,13.21,secondary,60,1
7135635375,7135635383,77.66,secondary,60,1
7135635383,3742418044,49.22,secondary,60,1
3742418044,11917919919,7.66,secondary,60,1
11917919919,3742418042,10.73,secondary,60,1
3742418042,3742418041,20.07,secondary,60,1
3742418041,3742418043,9.00,secondary,60,1
9794183553,11002612717,28.14,tertiary,50,0
11002612717,9794183553,28.14,tertiary,50,0
11002612717,10264303918,4.10,tertiary,50,0
10264303918,11002612717,4.10,tertiary,50,0
10264303918,12185793068,32.63,tertiary,50,0
12185793068,10264303918,32.63,tertiary,50,0
12185793068,11002612713,39.19,tertiary,50,0
11002612713,12185793068,39.19,tertiary,50,0
11002612713,12185793079,27.71,tertiary,50,0
12185793079,11002612713,27.71,tertiary,50,0
12185793079,267251009,48.55,tertiary,50,0
267251009,12185793079,48.55,tertiary,50,0
267251009,13506319792,5.49,tertiary,50,0
13506319792,267251009,5.49,tertiary,50,0
13506319792,12185793086,5.86,tertiary,50,0
12185793086,13506319792,5.86,tertiary,50,0
12185793086,9182157245,36.52,tertiary,50,0
9182157245,12185793086,36.52,tertiary,50,0
9182157245,9859502219,7.59,tertiary,50,0
9859502219,9182157245,7.59,tertiary,50,0
9859502219,9182157243,8.80,tertiary,50,0
9182157243,9859502219,8.80,tertiary,50,0
9182157243,12185793027,18.57,tertiary,50,0
12185793027,9182157243,18.57,tertiary,50,0
12185793027,12185793030,11.87,tertiary,50,0
12185793030,12185793027,11.87,tertiary,50,0
12185793030,267250998,46.19,tertiary,50,0
267250998,12185793030,46.19,tertiary,50,0
267250998,9857860370,19.65,tertiary,50,0
9857860370,267250998,19.65,tertiary,50,0
9857860370,267250999,18.53,tertiary,50,0
267250999,9857860370,18.53,tertiary,50,0
267250999,9859502220,63.34,tertiary,50,0
9859502220,267250999,63.34,tertiary,50,0
9859502220,10264303951,39.02,tertiary,50,0
10264303951,9859502220,39.02,tertiary,50,0
10264303951,5487506616,8.16,tertiary,50,0
5487506616,10264303951,8.16,tertiary,50,0
5487506616,5487506617,28.42,tertiary,50,0
5487506617,5487506616,28.42,tertiary,50,0
4083435383,10248624596,28.73,residential,30,0
10248624596,4083435383,28.73,residential,30,0
10248624596,5799521554,17.12,residential,30,0
5799521554,10248624596,17.12,residential,30,0
5799521554,267251002,30.60,residential,30,0
267251002,5799521554,30.60,residential,30,0
267251002,5799521436,3.50,residential,30,0
5799521436,267251002,3.50,residential,30,0
5799521436,5799521555,3.14,residential,30,0
5799521555,5799521436,3.14,residential,30,0
5799521555,5799521437,3.15,residential,30,0
5799521437,5799521555,3.15,residential,30,0
5799521437,1191294728,2.83,residential,30,0
1191294728,5799521437,2.83,residential,30,0
1191294728,10248624591,31.45,residential,30,0
10248624591,1191294728,31.45,residential,30,0
10248624591,5799521565,4.86,residential,30,0
5799521565,10248624591,4.86,residential,30,0
5799521565,9179109960,12.27,residential,30,0
9179109960,5799521565,12.27,residential,30,0
9179109960,10230413737,24.58,residential,30,0
10230413737,9179109960,24.58,residential,30,0
10230413737,13439866813,106.10,residential,30,0
13439866813,10230413737,106.10,residential,30,0
13439866813,1191294714,207.86,residential,30,0
1191294714,13439866813,207.86,residential,30,0
1191294714,5799521446,10.29,residential,30,0
5799521446,1191294714,10.29,residential,30,0
5799521446,5799521447,7.96,residential,30,0
5799521447,5799521446,7.96,residential,30,0
5799521447,267251003,4.88,residential,30,0
267251003,5799521447,4.88,residential,30,0
267251003,2431986263,94.00,residential,30,0
2431986263,267251003,94.00,residential,30,0
2431986263,10264290716,14.53,residential,30,0
10264290716,2431986263,14.53,residential,30,0
10264290716,10264290723,50.13,residential,30,0
10264290723,10264290716,50.13,residential,30,0
10264290723,267251004,23.82,residential,30,0
267251004,10264290723,23.82,residential,30,0
267251004,9857860404,13.80,residential,30,0
9857860404,267251004,13.80,residential,30,0
9857860404,267251005,17.39,residential,30,0
267251005,9857860404,17.39,residential,30,0
267251005,10264290717,11.60,residential,30,0
10264290717,267251005,11.60,residential,30,0
10264290717,267251006,53.69,residential,30,0
267251006,10264290717,53.69,residential,30,0
267251007,9857860403,20.83,residential,30,0
9857860403,267251007,20.83,residential,30,0
9857860403,9857860402,7.14,residential,30,0
9857860402,9857860403,7.14,residential,30,0
9857860402,1191294663,8.08,residential,30,0
1191294663,9857860402,8.08,residential,30,0
1191294663,10264255649,21.18,residential,30,0
10264255649,1191294663,21.18,residential,30,0
10264255649,10264255651,26.74,residential,30,0
10264255651,10264255649,26.74,residential,30,0
10264255651,10264255654,27.59,residential,30,0
10264255654,10264255651,27.59,residential,30,0
10264255654,10264255657,24.46,residential,30,0
10264255657,10264255654,24.46,residential,30,0
10264255657,10264219707,9.96,residential,30,0
10264219707,10264255657,9.96,residential,30,0
10264219707,10264255660,17.79,residential,30,0
10264255660,10264219707,17.79,residential,30,0
10264255660,10264219701,26.46,residential,30,0
10264219701,10264255660,26.46,residential,30,0
10264219701,267251006,31.68,residential,30,0
267251006,10264219701,31.68,residential,30,0
267251006,10264303936,26.57,residential,30,0
10264303936,267251006,26.57,residential,30,0
10264303936,12319493478,35.76,residential,30,0
12319493478,10264303936,35.76,residential,30,0
12319493478,267251008,3.72,residential,30,0
267251008,12319493478,3.72,residential,30,0
267251008,10264303945,40.78,residential,30,0
10264303945,267251008,40.78,residential,30,0
10264303945,12319493497,23.25,residential,30,0
12319493497,10264303945,23.25,residential,30,0
12319493497,267250999,21.63,residential,30,0
267250999,12319493497,21.63,residential,30,0
12728184167,267251012,51.19,tertiary,50,0
267251012,12728184167,51.19,tertiary,50,0
267251012,9883191550,10.79,tertiary,50,0
9883191550,267251012,10.79,tertiary,50,0
9883191550,9858009551,7.61,tertiary,50,0
9858009551,9883191550,7.61,tertiary,50,0
9858009551,267251013,23.56,tertiary,50,0
267251013,9858009551,23.56,tertiary,50,0
267251013,9858009550,103.33,tertiary,50,0
9858009550,267251013,103.33,tertiary,50,0
9858009550,267251015,114.99,tertiary,50,0
267251015,9858009550,114.99,tertiary,50,0
267251015,2431986246,58.81,tertiary,50,0
2431986246,267251015,58.81,tertiary,50,0
2431986246,9858009549,48.06,tertiary,50,0
9858009549,2431986246,48.06,tertiary,50,0
9858009549,10254996216,28.19,tertiary,50,0
10254996216,9858009549,28.19,tertiary,50,0
10254996216,9858009548,8.37,tertiary,50,0
9858009548,10254996216,8.37,tertiary,50,0
9858009548,5434483908,26.98,tertiary,50,0
5434483908,9858009548,26.98,tertiary,50,0
267251014,6643539684,13.25,service,20,0
6643539684,267251014,13.25,service,20,0
6643539684,267251015,174.88,service,20,0
267251015,6643539684,174.88,service,20,0
267249959,267251016,20.99,residential,30,1
267251016,267249960,22.82,residential,30,1
267251016,12246292752,4.00,residential,30,0
12246292752,267251016,4.00,residential,30,0
12246292752,10264321687,106.56,residential,30,0
10264321687,12246292752,106.56,residential,30,0
10264321687,10264321697,5.56,residential,30,0
10264321697,10264321687,5.56,residential,30,0
10264321697,10264321690,11.53,residential,30,0
10264321690,10264321697,11.53,residential,30,0
10264321690,10264321681,27.66,residential,30,0
10264321681,10264321690,27.66,residential,30,0
10264321681,9858009553,15.57,residential,30,0
9858009553,10264321681,15.57,residential,30,0
9858009553,3749161040,26.79,residential,30,0
3749161040,9858009553,26.79,residential,30,0
3749161040,10264321662,17.41,residential,30,0
10264321662,3749161040,17.41,residential,30,0
10264321662,9858009552,19.49,residential,30,0
9858009552,10264321662,19.49,residential,30,0
9858009552,6436618073,62.99,residential,30,0
6436618073,9858009552,62.99,residential,30,0
6436618073,10264321660,9.84,residential,30,0
10264321660,6436618073,9.84,residential,30,0
10264321660,3749161050,16.89,residential,30,0
3749161050,10264321660,16.89,residential,30,0
3749161050,267251018,17.47,residential,30,0
267251018,3749161050,17.47,residential,30,0
267251018,10264321658,16.42,residential,30,0
10264321658,267251018,16.42,residential,30,0
10264321658,10264334450,82.30,residential,30,0
10264334450,10264321658,82.30,residential,30,0
10264334450,5682467523,9.54,residential,30,0
5682467523,10264334450,9.54,residential,30,0
5682467523,5682466820,8.83,residential,30,0
5682466820,5682467523,8.83,residential,30,0
5681450592,11652541099,83.76,residential,30,0
11652541099,5681450592,83.76,residential,30,0
11652541099,267251572,2.27,residential,30,0
267251572,11652541099,2.27,residential,30,0
267251572,9858009531,19.14,residential,30,0
9858009531,267251572,19.14,residential,30,0
9858009531,9858009532,16.82,residential,30,0
9858009532,9858009531,16.82,residential,30,0
9858009532,267196337,143.79,residential,30,0
267196337,9858009532,143.79,residential,30,0
267196337,6436172961,62.84,residential,30,0
6436172961,267196337,62.84,residential,30,0
6436172961,267251585,202.06,residential,30,0
267251585,6436172961,202.06,residential,30,0
267251585,10255311455,103.09,residential,30,0
10255311455,267251585,103.09,residential,30,0
10255311455,267251573,7.61,residential,30,0
267251573,10255311455,7.61,residential,30,0
267251573,1309626431,8.73,residential,30,0
1309626431,267251573,8.73,residential,30,0
10255100650,5681450591,133.94,residential,30,0
5681450591,10255100650,133.94,residential,30,0
267249967,12246292749,16.96,residential,30,0
12246292749,267249967,16.96,residential,30,0
12246292749,10264318164,168.48,residential,30,0
10264318164,12246292749,168.48,residential,30,0
10264318164,10264384056,17.88,residential,30,0
10264384056,10264318164,17.88,residential,30,0
10264384056,10264384052,51.19,residential,30,0
10264384052,10264384056,51.19,residential,30,0
10264384052,267253204,69.65,residential,30,0
267253204,10264384052,69.65,residential,30,0
10264328243,267253206,77.74,residential,30,0
267253206,10264328243,77.74,residential,30,0
267253206,9858009522,11.75,residential,30,0
9858009522,267253206,11.75,residential,30,0
9858009522,3742556247,13.29,residential,30,0
3742556247,9858009522,13.29,residential,30,0
3742556247,10264384042,2.30,residential,30,0
10264384042,3742556247,2.30,residential,30,0
10264384042,267253207,167.53,residential,30,0
267253207,10264384042,167.53,residential,30,0
267253206,9858009517,14.23,residential,30,0
9858009517,267253206,14.23,residential,30,0
9858009517,267253209,91.44,residential,30,0
267253209,9858009517,91.44,residential,30,0
9794237536,267253227,5.92,secondary,60,0
267253227,9794237536,5.92,secondary,60,0
267253227,13093899428,7.22,secondary,60,0
13093899428,267253227,7.22,secondary,60,0
13093899428,267253228,8.58,secondary,60,0
267253228,13093899428,8.58,secondary,60,0
267253228,621248406,12.68,secondary,60,0
621248406,267253228,12.68,secondary,60,0
621248406,267253210,11.29,secondary,60,0
267253210,621248406,11.29,secondary,60,0
267253210,267253212,22.44,secondary,60,0
267253212,267253210,22.44,secondary,60,0
267253212,4930107699,13.55,secondary,60,1
4930107699,4930107698,10.64,secondary,60,1
4930107698,266807277,18.53,secondary,60,1
267259245,7232925569,72.27,residential,30,0
7232925569,267259245,72.27,residential,30,0
7232925569,267259246,70.91,residential,30,0
267259246,7232925569,70.91,residential,30,0
267259246,6436605521,12.04,residential,30,0
6436605521,267259246,12.04,residential,30,0
6436605521,6436605522,18.45,residential,30,0
6436605522,6436605521,18.45,residential,30,0
6436605522,9179118876,19.06,residential,30,0
9179118876,6436605522,19.06,residential,30,0
9179118876,10264255636,11.37,residential,30,0
10264255636,9179118876,11.37,residential,30,0
10264255636,9179118871,1.86,residential,30,0
9179118871,10264255636,1.86,residential,30,0
9179118871,10262384322,63.76,residential,30,0
10262384322,9179118871,63.76,residential,30,0
10262384322,3661513068,16.39,residential,30,0
3661513068,10262384322,16.39,residential,30,0
5485189721,5802016575,8.87,tertiary,50,1
5802016575,13523964243,8.96,tertiary,50,1
13523964243,1271972164,5.33,tertiary,50,1
1271972164,5485189119,5.68,tertiary,50,1
5485189119,5485189120,9.58,tertiary,50,1
5485189120,267259248,11.92,tertiary,50,1
267259248,6720393134,107.91,tertiary,50,1
6720393134,5802016587,4.13,tertiary,50,1
5802016587,5802016584,8.14,tertiary,50,1
5802016584,6720393131,3.40,tertiary,50,1
6720393131,6720393132,7.17,tertiary,50,1
6720393132,5802016590,8.82,tertiary,50,1
5802016590,6720393128,8.41,tertiary,50,1
6720393128,5802016592,23.80,tertiary,50,1
5802016592,6720393114,10.29,tertiary,50,1
6720393114,6436625369,4.40,tertiary,50,1
6436625369,6720393116,29.65,tertiary,50,1
6720393116,10264640742,40.78,tertiary,50,1
10264640742,6720393117,1.04,tertiary,50,1
6720393117,6720393118,66.34,tertiary,50,1
6720393118,10264640745,26.28,tertiary,50,1
10264640745,10264640743,16.11,tertiary,50,1
10264640743,6720393119,16.32,tertiary,50,1
6720393119,10264645121,36.24,tertiary,50,1
10264645121,6720393120,32.76,tertiary,50,1
6720393120,6720393121,12.81,tertiary,50,1
6720393121,10264640782,34.16,tertiary,50,1
10264640782,6720393122,8.34,tertiary,50,1
6720393122,10264640784,17.62,tertiary,50,1
10264640784,6720393123,6.04,tertiary,50,1
6720393123,6720393126,7.89,tertiary,50,1
6720393126,6720393124,12.06,tertiary,50,1
6720393124,6720393125,8.20,tertiary,50,1
6720393125,5483954454,7.03,tertiary,50,1
6720393108,6720393107,8.17,tertiary,50,1
6720393107,6720393106,5.80,tertiary,50,1
6720393106,6720393110,14.44,tertiary,50,1
6720393110,6720393109,36.75,tertiary,50,1
6720393109,267259320,37.64,tertiary,50,1
267259320,10264645122,45.58,tertiary,50,1
10264645122,10264645130,32.73,tertiary,50,1
10264645130,6720393112,68.57,tertiary,50,1
6720393112,12543053338,10.73,tertiary,50,1
12543053338,6720393113,52.74,tertiary,50,1
6720393113,267259322,49.89,tertiary,50,1
267259322,6720393115,9.44,tertiary,50,1
6720393115,10264764670,7.15,tertiary,50,1
10264764670,5802016595,3.88,tertiary,50,1
5802016595,5802016596,11.52,tertiary,50,1
5802016596,6720393127,23.29,tertiary,50,1
6720393127,5802016589,6.13,tertiary,50,1
5802016589,5802016588,11.92,tertiary,50,1
5802016588,6720393130,8.30,tertiary,50,1
6720393130,6720393129,3.62,tertiary,50,1
6720393129,267259253,6.36,tertiary,50,1
267259253,6720393133,2.48,tertiary,50,1
6720393133,5802016594,5.68,tertiary,50,1
5802016594,5802016591,104.61,tertiary,50,1
5802016591,5802016593,25.63,tertiary,50,1
5802016593,5485189764,3.06,tertiary,50,1
5485189764,13523964242,3.56,tertiary,50,1
13523964242,1271972181,5.66,tertiary,50,1
1271972181,5485189730,5.70,tertiary,50,1
5485189730,5485189763,4.71,tertiary,50,1
5485189763,267249900,8.38,tertiary,50,1
267253224,13382754571,27.56,tertiary,50,1
13382754571,12535380846,23.22,tertiary,50,1
12535380846,11792878924,9.03,tertiary,50,1
11792878924,9794237535,124.88,tertiary,50,1
9794237535,9794237532,86.66,tertiary,50,1
9794237532,12231569423,40.09,tertiary,50,1
12231569423,12231569418,8.43,tertiary,50,1
12231569418,12231547557,66.08,tertiary,50,1
12231547557,12231547553,7.05,tertiary,50,1
12231547553,12231547572,74.38,tertiary,50,1
12231547572,9794237533,63.91,tertiary,50,1
9794237533,12223581998,61.51,tertiary,50,1
12223581998,11773322155,27.17,tertiary,50,1
11773322155,9794237537,12.39,tertiary,50,1
267259250,267253225,38.11,tertiary,50,1
267259251,11773322156,9.76,tertiary,50,1
11773322156,6436821126,89.65,tertiary,50,1
6436821126,12325499131,31.78,tertiary,50,1
12325499131,12325499150,37.21,tertiary,50,1
12325499150,12325502744,68.58,tertiary,50,1
12325502744,12325502707,65.67,tertiary,50,1
12325502707,267259325,56.34,tertiary,50,1
267259325,12325499192,39.86,tertiary,50,1
12325499192,267259252,43.33,tertiary,50,1
267259252,267259455,112.23,tertiary,50,1
